case_id,pool,h_ch,n_fin,h_fin,d_in,u_in,q_w,geometry_family,solver_status,combined_position,archive_path,archive_sha256,archive_size_bytes,flow_converged_reported,raw_enthalpy_passed,raw_enthalpy_balance_ratio,raw_temperature_extrema_passed,raw_temperature_max_T_K,wall_time_sec
ood_test_0048,ood_test,12.236521,3,4.925138,2.890222,0.309967,40.469896,uniform_fins,pending,703,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0048.tar.gz,72660e58927f5dd3556715149a8cade366822c16fb566bbc83dccf2d6b30ae63,1411435,true,true,0.9998609760424165,true,448.1515,52.526
ood_test_0124,ood_test,11.799517,10,2.43826,2.086995,1.264311,19.297062,uniform_fins,pending,706,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0124.tar.gz,41ea8cefcab94c27d80fb4eee533da27c066b2d7b256aa1cf211b32db57d46d4,1647212,true,true,1.2888372418369303,true,391.49133,172.213
ood_test_0136,ood_test,12.001602,10,2.037477,3.481348,0.498037,37.869546,uniform_fins,pending,707,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0136.tar.gz,9a8d030eafa2d5943331c82c9a0dd50f7b0bc7a56fa870262878374d07a2263e,1555006,true,true,0.9996448424935406,true,454.10177,111.172
ood_test_0071,ood_test,9.50692,12,5.896683,7.167756,0.276905,7.38492,uniform_fins,pending,708,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0071.tar.gz,f35451df1c6c65045b70230fe84f49295de6ef8d04b05ad9be85b89a6e3db2ed,2674727,true,true,1.4313594241682617,true,460.70924,158.305
ood_test_0003,ood_test,5.440008,3,2.325415,0.668469,0.765717,42.694828,uniform_fins,pending,711,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0003.tar.gz,0dfab035325d36aace1ee8c529273bc8de1a279009190208e37fb6c42c43e859,667861,true,true,0.9998341163407608,true,389.95334,26.636
ood_test_0108,ood_test,11.605727,3,5.570796,2.936335,0.952301,18.924044,uniform_fins,pending,712,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0108.tar.gz,cca46dc598176a43e6a4c56dc165cd4fb9e4a8ea443dbe9638ec763ede5d114b,1365323,true,true,1.354815040853901,true,358.02388,103.452
ood_test_0127,ood_test,4.145471,10,2.314203,0.788467,0.332076,28.901988,uniform_fins,pending,714,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0127.tar.gz,18e7a10f80320857cd6c179a21a8db9eea3b47761f2417366fbdbc91d0a5614c,1061388,true,true,0.9996332292726567,true,359.18077,8.099
ood_test_0034,ood_test,12.074681,10,3.863157,4.940698,0.645588,28.276981,uniform_fins,pending,716,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0034.tar.gz,b9288f42a2827a81be689feea514d63e89202d1c2c9c2dc053f9efbd360b56cf,1996640,true,true,1.0883154111091675,true,466.0982,94.065
ood_test_0125,ood_test,9.070133,12,3.772939,7.399314,0.528795,21.101697,uniform_fins,pending,718,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0125.tar.gz,b920431762f2771d943e478733e00f74fe9c80221911bf231a236b4e185584b1,1953576,true,true,1.4199203372507447,true,444.94236,80.662
ood_test_0033,ood_test,5.352662,3,2.947177,0.89207,0.569253,43.599333,uniform_fins,pending,721,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0033.tar.gz,96b45f02a0c1127eee4b9393bc348472c5b6c83b17cd16d97997d70cc090b639,678594,true,true,0.9998512332082057,true,384.70948,34.621
ood_test_0144,ood_test,11.564876,3,4.320374,4.103607,1.354819,41.524718,uniform_fins,pending,722,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0144.tar.gz,230aed45d64e4275361e6caf2d3c848e4e6c7d9e530405dc4c3f1462ba0b3446,1270915,true,true,0.9927402641143547,true,397.65455,85.237
ood_test_0012,ood_test,12.05593,3,3.373469,4.592823,0.797152,45.36772,uniform_fins,pending,723,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0012.tar.gz,08af06aff0158c27bd97d5df11254ec4710c12bbb39ecf96c3f63154e4c89ece,1228705,true,true,0.9998209880166138,true,396.94795,55.854
ood_test_0088,ood_test,11.903336,10,3.277966,4.208695,0.544562,23.198805,uniform_fins,pending,724,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0088.tar.gz,b1b4301a3c534a573c7afb571c2e2e4d2a944c7f510528e81da0eb58884079c4,1909128,true,true,0.9997086033484852,true,412.28675,72.578
ood_test_0044,ood_test,12.250698,12,2.061576,4.622711,0.615462,31.547221,uniform_fins,pending,727,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0044.tar.gz,9f2c2cde8318abbbc4049e9d138c0f0c613bfc0cfb6bfe05322f9e79072b990a,1717240,true,true,0.9995570067707505,true,424.52261,100.498
ood_test_0111,ood_test,6.851964,3,4.681559,0.507508,0.44611,25.074815,uniform_fins,pending,728,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0111.tar.gz,cf1767b9e631614428e87e87e65340bd6b7eabce8314855d4f4f34978671b8a9,964046,true,true,0.9998638087450014,true,386.39879,23.411
ood_test_0018,ood_test,11.846454,3,5.046379,4.758285,0.833007,34.800005,uniform_fins,pending,729,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0018.tar.gz,ddc80a076faa7f6981af7ff73ad63816a1b50227ee976a3470e909b5a67c48df,1348172,true,true,1.401832716562501,true,400.79871,77.750
ood_test_0078,ood_test,11.633,3,4.574372,3.393089,1.028304,48.398209,uniform_fins,pending,730,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0078.tar.gz,922c02973fd7bd2a22de0a930e7bb2dd8f59150023db16356cef4be9cd580ac4,1347723,true,true,1.7202463164361335,true,432.3185,105.853
ood_test_0062,ood_test,11.577323,12,2.319816,5.361006,0.40042,27.177813,uniform_fins,pending,733,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0062.tar.gz,d6292d7452ec5eba8262bf53778d5d55c287ba3aae0426cf95b7e8dea7fe72cf,1719907,true,true,0.9996180258599069,true,408.61961,35.254
ood_test_0027,ood_test,4.872936,3,2.043961,0.422662,0.432817,22.727815,uniform_fins,pending,735,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0027.tar.gz,bee4c9697a4bf773e7316872508aac55a7dad9d97aab3ffed059837cfc4586a4,599855,true,true,0.9998244252035565,true,346.34648,6.616
ood_test_0060,ood_test,11.593321,3,5.541343,4.376674,0.714255,35.805094,uniform_fins,pending,736,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0060.tar.gz,2c4c3fa189c7c23a0a5ec2d312a274cd999832312ff7ffa140716d6ec244662b,1335304,true,true,1.375540327505859,true,416.52077,109.596
ood_test_0126,ood_test,12.041653,3,2.013596,2.375256,0.728372,28.424576,uniform_fins,pending,737,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0126.tar.gz,e4f9edd035326c287c78a92710a792bcf562948b4c232f5b08f56d9a3e16a45a,1122741,true,true,0.999822514468888,true,371.00977,78.123
ood_test_0131,ood_test,8.825223,12,3.338166,7.18054,0.518424,32.4853,uniform_fins,pending,738,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0131.tar.gz,21f64182ec523b5eb9cd9d27b35fb6532f9d969396134f6a402958570f4e3718,1850203,true,true,1.2977984910172842,true,465.37801,83.570
ood_test_0087,ood_test,4.306822,3,3.020996,0.455292,0.657773,44.199038,uniform_fins,pending,741,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0087.tar.gz,e07115209c7a52063575e6fbe581a5de73144f6e5beb757bda9f00d2e73cae6d,622088,true,true,0.9998488974643712,true,383.54113,5.231
ood_test_0102,ood_test,11.754321,3,2.375564,2.554481,0.907484,49.215749,uniform_fins,pending,743,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0102.tar.gz,856dc6a58960e3198a1a1e971283fdafd0e5393ce347f59dbbd0ccc03f9f5d10,1130008,true,true,1.2524758919187962,true,421.63067,144.323
ood_test_0149,ood_test,4.279108,12,2.24377,7.203602,0.319867,39.757345,uniform_fins,pending,747,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0149.tar.gz,0045fd2157ad08516d04f0da9080bf1cb889f1ba32444c842e592a06d7a6323e,1197829,true,true,0.9995833780120736,true,352.80153,19.029
ood_fresh_0015,ood_fresh,6.742903,3,3.703181,7.349424,1.469389,19.593372,uniform_fins,pending,751,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0015.tar.gz,6089419b9762687d4fea3017f51b9b5c17f971ab1f171c83477a32bfffc4cca7,868100,true,true,0.9433046565667466,true,331.4872,128.398
ood_fresh_0033,ood_fresh,7.90277,3,4.591528,7.467373,0.632919,5.222002,uniform_fins,pending,752,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0033.tar.gz,5cfaa3a9a49b57300bbc459318c95003de0d70d33b96911a0f04ca87a2f89b12,1018860,true,true,0.9550953380144468,true,306.69248,33.699
ood_fresh_0011,ood_fresh,5.551035,12,3.593414,7.334984,1.322245,17.439504,uniform_fins,pending,754,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0011.tar.gz,fe251d367632a02888187f6d51c6cc3a47d887de7fde18f70b3ae69db6200ba7,1613483,true,true,0.9088600617850042,true,353.68664,48.097
ood_fresh_0069,ood_fresh,9.454702,3,5.189855,0.948081,0.390847,9.247172,uniform_fins,pending,756,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0069.tar.gz,87688db800fdf8d2e7112c2ed36d737b327da447d3fb96db76e510626954e95e,1196409,true,true,0.9998765377721278,true,328.87265,67.039
ood_fresh_0003,ood_fresh,6.811002,3,2.166319,0.911984,0.803119,10.732637,uniform_fins,pending,757,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0003.tar.gz,208fe572030b027f89ec3782dc0638f54a2ad47452ea5b578fd79de7919ea1eb,773951,true,true,0.9998320000504266,true,319.32142,41.412
ood_fresh_0051,ood_fresh,9.701696,3,2.61527,0.435773,1.167822,6.23705,uniform_fins,pending,758,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0051.tar.gz,620845b81ccf6a1f89c6f1b63d12d4391e5ada16305c805d93ef7278283f638a,1022070,true,true,0.9998453268375261,true,316.1924,57.764
ood_fresh_0077,ood_fresh,4.496907,12,3.337029,0.719961,0.820212,12.546577,uniform_fins,pending,759,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0077.tar.gz,1f63aa617e2a9f5964c28a840e0df28d227fcc83dbcbe2f2731ca7ed6a07f6d0,1569187,true,true,0.9996603049288402,true,342.09923,55.538
ood_fresh_0024,ood_fresh,12.265732,3,5.094595,5.825517,0.733478,5.728064,uniform_fins,pending,762,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0024.tar.gz,5f407018b9a9fd74114ae6e0babe0a47ac21b4b277b036b15cc34e92c2f52732,1376308,true,true,1.3949551840507146,true,311.23824,117.485
ood_fresh_0044,ood_fresh,12.061692,12,2.400601,4.999859,0.922244,15.45733,uniform_fins,pending,764,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0044.tar.gz,91bc48ebca427f8b8753ce334e3d37681f98f028e0f1a96d7eac7486811847fd,1815303,true,true,0.9995084294801166,true,350.87124,139.833
ood_fresh_0063,ood_fresh,7.037644,3,2.669291,7.297119,0.858744,34.49137,uniform_fins,pending,766,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0063.tar.gz,8fe57329120b94f58e05246ec6646e52924b1aa200ac6fa42e6af0d368e6f9fc,793897,true,true,0.9961543430750083,true,343.09146,31.641
ood_fresh_0087,ood_fresh,8.527264,3,3.655419,7.389144,1.157771,20.079927,uniform_fins,pending,767,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0087.tar.gz,6b5c26216c554fd509d83ec5b6853ed218dcb340e7d39d91042ed10cfa61f793,950997,true,true,0.9818277656592436,true,330.89288,49.159
ood_fresh_0049,ood_fresh,6.220082,10,2.09454,7.419212,1.387063,35.649929,uniform_fins,pending,768,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0049.tar.gz,111204529abd34686e348fa4b5d859210c0f103b860ca911d4790047b4bee5db,1167872,true,true,0.9948836164651466,true,328.90906,47.458
ood_fresh_0053,ood_fresh,5.746158,12,2.914304,7.237486,0.985301,22.16106,uniform_fins,pending,769,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0053.tar.gz,24e37c39b701a869410ac0b019f98aca4deaac994977baecdff5df0dfd58baac,1458676,true,true,0.9637177308770745,true,342.31867,36.548
ood_fresh_0045,ood_fresh,9.587285,3,4.503357,0.578476,1.293078,19.231823,uniform_fins,pending,771,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0045.tar.gz,70f3ef9de71611088588860ff50ce825250968ce50438bc06d4378d24ced18d6,1147129,true,true,0.9998613637744125,true,352.45882,48.929
ood_fresh_0037,ood_fresh,6.398438,10,2.656227,0.765066,1.03915,15.844353,uniform_fins,pending,772,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0037.tar.gz,14594ac77a5883b9ee0486d11d92cbbab2717c12a6383ff7ee1e664a1c44e41d,1310357,true,true,0.9996359326968713,true,339.17958,39.957
ood_fresh_0007,ood_fresh,7.136567,10,2.655142,0.808242,0.580309,39.595242,uniform_fins,pending,773,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0007.tar.gz,ff942d2eadb0a25f6681a4509836738fa2890a0b021baed865f9f99c8c3e5626,1423065,true,true,0.9996622115605789,true,463.80873,56.906
ood_fresh_0035,ood_fresh,6.106054,12,3.555995,0.763869,1.085632,29.361825,uniform_fins,pending,774,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0035.tar.gz,39d7016dd8a750cf7e8645a7212645a84f4b8eff6397fb4592293a46c6228586,1638590,true,true,0.9996851684355116,true,475.66329,36.035
ood_fresh_0030,ood_fresh,11.645771,3,5.491372,4.399015,1.405824,27.5495,uniform_fins,pending,776,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0030.tar.gz,bc46a639f92cfa598963a706193be5ffd372206de8d0a97a8fb290309cb87ea7,1396405,true,true,2.680896115962935,true,398.73915,174.321
ood_fresh_0070,ood_fresh,11.626418,10,3.125681,2.866607,0.494607,7.738779,uniform_fins,pending,779,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0070.tar.gz,024c282a60b84da75b7504498ca02e8824ef9838baba0ae8092a03e5a0030318,1912924,true,true,0.9996847934385492,true,341.33139,158.179
ood_fresh_0014,ood_fresh,12.156635,12,2.018736,4.001861,1.063117,14.818929,uniform_fins,pending,780,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0014.tar.gz,7a647b51b4f4a6504faa031cc400c7d46daf2a7f0c6a3ff0de2d60432f29a3d7,1712643,true,true,1.623874400348675,true,375.11102,261.309
ood_fresh_0039,ood_fresh,4.814046,3,2.684837,7.393838,0.666502,18.08738,uniform_fins,pending,781,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0039.tar.gz,bf3e1df701338a6e508fd8ee746035ffb8a952d924780783e35fc1512a752a25,614794,true,true,0.9933336944018677,true,317.88882,42.481
ood_fresh_0067,ood_fresh,5.929444,10,2.73773,7.410609,1.35791,33.423197,uniform_fins,pending,782,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0067.tar.gz,96723c50c1c296ba857d70a3c6cb146fdf987d9ad7f8855223a8ed6e0cc1df72,1317220,true,true,0.9674681092404801,true,338.62954,38.881
ood_fresh_0041,ood_fresh,7.528667,12,4.539402,7.192885,0.479775,13.610741,uniform_fins,pending,783,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0041.tar.gz,cdabfc3108d2433e565bc1d46422fee45ce84215298e6a482693f0f68c994f54,2164972,true,true,0.9617344659038533,true,430.74232,131.999
ood_fresh_0009,ood_fresh,5.455536,3,2.658543,0.733329,0.339555,9.814327,uniform_fins,pending,785,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0009.tar.gz,b82fc7769e3bf8cdf66c701b8b96668757dc60a585447a50b950e9aacbca88c3,694673,true,true,0.9998511160725889,true,317.95125,12.948
ood_fresh_0075,ood_fresh,7.44467,3,5.24062,0.598722,0.655022,42.777562,uniform_fins,pending,786,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0075.tar.gz,41d8653dbb0125907988c02dca94cd7498338b26bb4601c00b181e886666baac,1054150,true,true,0.9998680501557441,true,451.93927,49.749
ood_fresh_0019,ood_fresh,4.045976,10,2.060132,0.845096,0.381654,33.965526,uniform_fins,pending,787,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0019.tar.gz,97b1ce1fe4fb1e93bce5044dfef89343b7621cef596b66149e6fd8ccc30e12f1,864623,true,true,0.9996262392335653,true,356.77174,8.873
ood_fresh_0054,ood_fresh,11.679768,3,4.151211,5.665805,0.550449,16.022118,uniform_fins,pending,789,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0054.tar.gz,f64003ffab4b3e65f98d97e648b3577649109dedca272b99c1315ed53e18cf8a,1253314,true,true,0.9998786864329595,true,334.71813,128.910
ood_fresh_0048,ood_fresh,12.198743,3,4.743581,3.649266,0.894715,48.887061,uniform_fins,pending,791,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0048.tar.gz,960ed613163f3827ee4e69af960b2e9c6c887040e54d3191eac10fe7b20c2b07,1363354,true,true,1.7399516722805994,true,440.65189,151.138
ood_fresh_0026,ood_fresh,11.728788,12,2.674015,5.551712,0.939623,28.308689,uniform_fins,pending,792,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0026.tar.gz,026a7bebbb4cbcd761c08ab7e647d5661f5b70a9768038369e4f486c6fe078db,1851706,true,true,0.9996133020806615,true,394.20846,95.587
ood_fresh_0027,ood_fresh,8.597681,3,4.594382,7.497288,0.263433,28.854721,uniform_fins,pending,795,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0027.tar.gz,e21f239c74aa3657f96e72fed73c36ce9b13de7990a61e6ef35b13d2b429e728,1049190,true,true,0.9921245217767369,true,370.14825,47.216
ood_fresh_0071,ood_fresh,4.999576,12,2.780619,7.034665,1.252925,43.042807,uniform_fins,pending,796,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0071.tar.gz,8081b6692e3f9b6582de77f5a9f64151ed4bf09ba6e8577007964dec22c7228a,1412582,true,true,0.9438726171572993,true,362.94801,29.568
ood_fresh_0081,ood_fresh,6.911766,3,3.08067,0.508836,1.283136,26.921546,uniform_fins,pending,798,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0081.tar.gz,d408ef125a5f9b339f4e3e3f5ab71119ae3fb035f7b43faa445a7454d2b99329,846095,true,true,0.9998336674554075,true,352.8724,35.770
ood_fresh_0031,ood_fresh,4.321332,10,3.05765,0.946493,1.010442,31.806078,uniform_fins,pending,799,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0031.tar.gz,20339942e1ca4181824738f4a04b0299f7f9d7fe2816915361be529e79b805e5,1323300,true,true,0.9996560675620552,true,345.12798,40.064
ood_fresh_0060,ood_fresh,12.003979,3,5.269529,4.272559,1.375159,31.277393,uniform_fins,pending,800,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0060.tar.gz,92a664b7e0daf135b58e9ea9798bbeaeccb992b410702723b0c8f44159973a17,1348562,true,true,2.2307133431917046,true,404.27947,224.539
ood_fresh_0084,ood_fresh,11.940069,3,2.063991,3.262105,0.969926,45.282501,uniform_fins,pending,801,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0084.tar.gz,2e40db64373b38a8ec7cbd3efbbd2e6de4b53c3543c717451a9b5cc45df8eaf3,1110908,true,true,1.4788344584874937,true,402.33993,135.931
ood_fresh_0028,ood_fresh,12.177201,10,2.281582,4.890742,1.137672,43.941772,uniform_fins,pending,802,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0028.tar.gz,93f07fb6bb51afeecb96ebba130e336a61df3faef170b072fa33663168df8005,1711852,true,true,1.085908532444709,true,421.20202,238.948
ood_fresh_0021,ood_fresh,9.220555,3,5.443167,0.911026,0.758252,32.572318,uniform_fins,pending,807,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0021.tar.gz,5641f7cacd30fe257c03ff926af3e5f377a6c467a9a383906777575d510db570,1227789,true,true,0.9998606574796981,true,399.75683,46.606
ood_fresh_0013,ood_fresh,5.07297,10,2.329275,0.818832,0.295023,20.768385,uniform_fins,pending,808,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0013.tar.gz,807363cec21f3fa11d4270178b8a286edc96fe7aa0bcf6c34bfba6308992cfe3,1006529,true,true,0.9996063097260801,true,361.2734,13.601
ood_fresh_0000,ood_fresh,11.895816,3,4.1834,4.325445,0.956919,23.971437,uniform_fins,pending,809,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0000.tar.gz,6e05474333d07e62b1d563a3e267d073a91e41d2818a6510571f9f91da973994,1267819,true,true,1.4989209080625758,true,355.2369,234.062
ood_fresh_0072,ood_fresh,11.808554,3,5.795372,2.430692,0.544069,21.579684,uniform_fins,pending,810,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0072.tar.gz,af25b9ff0ccc26af8c4c874c0c306ac73adc870e7182e6fd8dc7901e52462726,1446509,true,true,0.9997902999592218,true,369.56826,143.582
ood_fresh_0073,ood_fresh,4.100405,10,2.09575,7.110898,0.530766,11.909245,uniform_fins,pending,814,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0073.tar.gz,9da8e13f975e7f968945619956e170b81e981eab3fffbf6f0d79d58b42553643,925991,true,true,0.9996050366567434,true,304.74514,18.263
ood_fresh_0057,ood_fresh,8.08031,3,4.004325,0.525035,0.220422,6.995344,uniform_fins,pending,816,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0057.tar.gz,8d00e048082fefcd964e08bbbb51eaafc6f366f22e0e215e7b1ddf513098330b,989293,true,true,0.9998505409793833,true,331.044,28.331
ood_fresh_0012,ood_fresh,12.226775,3,4.858898,3.847744,0.825198,18.692051,uniform_fins,pending,817,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0012.tar.gz,b08d5c7b6d7da64468badb3a22f20f81b59c4daa733c5af4714592f421bca4e1,1372410,true,true,1.7181751938095347,true,350.40867,130.981
ood_fresh_0043,ood_fresh,4.386158,10,2.213391,7.127806,0.283326,8.88206,uniform_fins,pending,822,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0043.tar.gz,8e2b979f1616f87750c181c38c6bbe0e903761db0ca6f9bda6a79d5617823a75,1063487,true,true,0.9995748763305518,true,304.34199,18.546
ood_fresh_0055,ood_fresh,4.220892,10,2.557299,0.978246,0.700894,35.395174,uniform_fins,pending,823,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0055.tar.gz,d0f19932c090660dcc338526647f6888be3d6331a1e6f785b6f612d7cc9b3e7f,1204938,true,true,0.9996336506029638,true,349.53279,43.569
ood_fresh_0078,ood_fresh,11.548125,3,5.53416,3.105989,0.995462,24.545814,uniform_fins,pending,824,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0078.tar.gz,1a0804d56bfc0eed936d2ef0b8fd59e00fb766c2fe63c3e057729ded3f522fb5,1363841,true,true,1.390909422122396,true,378.58738,176.830
ood_fresh_0020,ood_fresh,11.641767,12,2.46001,4.595956,0.599462,44.383138,uniform_fins,pending,828,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0020.tar.gz,9a2019a3fd33f83e451e311d928d6f8b86f29485916457caaee9c13ab3dda9cc,1870346,true,true,0.9995645866403211,true,485.10243,104.757
ood_fresh_0025,ood_fresh,5.625611,10,2.544068,7.298783,0.347423,27.092765,uniform_fins,pending,829,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0025.tar.gz,359e7e96ce340b8754703b7755f15e5e085c7fa3069640deb812e40f7d7e33d8,1262756,true,true,0.9996550150254726,true,336.43396,35.164
ood_fresh_0079,ood_fresh,5.29432,10,3.248202,0.717764,0.458733,24.424346,uniform_fins,pending,830,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0079.tar.gz,0b66c7fa10db3d3eb1a6661bbe89078df1348ac018c6ff5b5a85e727e4862f22,1372658,true,true,0.9997105012517974,true,385.89436,35.101
ood_fresh_0036,ood_fresh,11.637682,3,4.368874,4.879401,0.914328,47.268956,uniform_fins,pending,831,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0036.tar.gz,d78c75352bd6b9cd1ced1b24724652da5d6b312a24417007b225995bd4f43796,1324638,true,true,1.7191296340535096,true,419.08872,97.841
ood_fresh_0082,ood_fresh,12.056962,10,3.197115,4.969707,0.254637,25.370563,uniform_fins,pending,836,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0082.tar.gz,4e977c24def727fe43305425c432d8568d0b41fe48298845c1e2d248b405afde,1828442,true,true,0.9996904808964298,true,455.66899,69.146
ood_fresh_0016,ood_fresh,11.573273,10,2.109247,3.879054,0.312562,48.483838,uniform_fins,pending,840,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0016.tar.gz,5745cffbbe8803feb543e5bf96c8e83a60d169591e5db6bd9d3e2b92bd88c508,1497107,true,true,0.9996214303719336,true,488.55936,69.417
id_train_pbf01_0020,id_train,9.262727,6,5.913083,4.625132,1.218854,11.319449,uniform_fins,pending,841,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_pbf01_0020.tar.gz,4b355988cfdaed76578aa2335e0ad4a8bff8ebd7145785d71d4906ef6d94c40a,1667959,true,true,4.757956015122023,true,344.9425,96.691
id_train_pbf01_0019,id_train,5.657373,6,2.80325,2.586194,1.278355,11.187345,uniform_fins,pending,842,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_pbf01_0019.tar.gz,4843742cd5a016a88efae19c809b749341c080d90a8be3437623517d76ec867f,982036,true,true,0.988712208456347,true,309.10374,19.138
id_train_pbf01_0018,id_train,8.413516,6,4.811552,3.385683,0.686573,46.292687,uniform_fins,pending,843,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_pbf01_0018.tar.gz,8690c77110cf5631a2129469bf89bda565aa335d61019834a02676950634b3fc,1499504,true,true,1.2668901766249339,true,426.65292,169.899
id_train_pbf01_0033,id_train,9.603117,4,3.836808,4.254101,0.262192,9.641812,uniform_fins,pending,844,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_pbf01_0033.tar.gz,76a9308b2717966bd6c67fe64645784a9ca3478de6eb0b94593f3ff42c89d673,1201893,true,true,0.9998337319489062,true,323.4995,31.992
id_train_pbf01_0034,id_train,5.525005,4,2.57589,4.402169,0.393247,27.648446,uniform_fins,pending,845,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_pbf01_0034.tar.gz,c27708b99075bef8602e694df119c23717a735e8520b463e1c5e835751fb6605,734185,true,true,0.9998005538343375,true,332.18401,10.549
id_train_pbf01_0035,id_train,7.828156,4,4.075894,4.978567,0.375161,38.591254,uniform_fins,pending,846,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_pbf01_0035.tar.gz,83d57c11a90e09d669af87ede8c1728a7f41dd96230c27418dbd452bdca8eed8,1105715,true,true,0.9961661191745302,true,381.32955,27.102
