case_id,pool,case_dir,valid_geometry,invalid_reason,n_fin,h_ch_mm,h_fin_mm,d_in_mm,u_in_m_per_s,q_w_kw_m2,mesh_nx,mesh_ny,effective_inlet_width_mm,inlet_width_saturated,case_json_sha256,stl_sha256,status
id_test_0527,id_test,openfoam_cases/id_test_0527,true,,6,4.594091,3.243004,2.077733,0.815405,28.374795,240,18,2.077733,false,d136997d4673195aef56625e24f79884d166fb658aeb436418852e4a27f355f4,951c69db9f63a8f3519667df5df68898de909a112e94f2c7c7c58a150d54278e,generated_not_solved
id_test_0598,id_test,openfoam_cases/id_test_0598,true,,7,8.120891,2.987863,5.440149,0.73955,44.978661,240,32,5.440149,false,a8bfc4a46e49fe8d07e851f4c2b38a26c0689ee390e08f8034a17acaa10b0747,21e29002fb883058a60ebe2e5043e739669f211ce55dc33571c66f0f081547e6,generated_not_solved
id_test_0559,id_test,openfoam_cases/id_test_0559,true,,8,8.434588,2.00431,4.346834,0.242282,8.880096,240,34,4.346834,false,1b4ecd8b64f0241455901d6fe518888714b148923940fc23c8679b49ef25db2c,def7cc4016ae7f021cc028172c57ac0ebf343f92b3e1e7bb1324fe3caa333d81,generated_not_solved
id_test_0560,id_test,openfoam_cases/id_test_0560,true,,4,9.139883,3.44916,2.46645,1.073687,39.458248,240,37,2.46645,false,ab57cb9a39dfab18e1135a0d3e0ebc53bd3685514eb314bc50eba9c028a462f3,0ffa5db00eba77d9b3b03eb97a6f5b1e7f174511fec1062f06f2856410d47932,generated_not_solved
id_test_0521,id_test,openfoam_cases/id_test_0521,true,,5,5.442289,2.196777,4.064651,0.51409,22.594546,240,22,4.064651,false,74f7f9ce469a6208002a155330f93dd99907e57d5e24c6ff2599fc48982f2f92,068352b895309e8374c73f8d4b32698aab6f28a2706b87e1ac295edce1c02878,generated_not_solved
id_test_0582,id_test,openfoam_cases/id_test_0582,true,,6,9.084044,4.466097,2.3275,0.963129,37.965424,240,36,2.3275,false,c72b19e75ef80016b3c2b399f997263ff1023b9bcdcfa1b9e229fd1bd2a2c204,ab5098f0f4b3bb7bb5b529e401068ef28718558ab5de76979ffb6c6680d91809,generated_not_solved
id_test_0563,id_test,openfoam_cases/id_test_0563,true,,7,9.440825,4.355703,3.568929,0.530863,25.849122,240,38,3.568929,false,04f53e6839d424b45fe805d98d0618e3a5f7a2a458912d55dc512e571f3bab95,c608b6317a10dd6a1caeda74988384f8cf2110376df41969b1eb8b08386a6e68,generated_not_solved
id_test_0524,id_test,openfoam_cases/id_test_0524,true,,8,6.704528,3.055585,3.7427,0.534567,17.576957,240,27,3.7427,false,c15a12ca08b784d52320cbb71579cab0b1027b9eea90f8ad9ec9e9a797ece2e3,1476272d2236fb59efbd67889263fd98b75504a5cf4283ffa4c7db82624e352b,generated_not_solved
id_test_0570,id_test,openfoam_cases/id_test_0570,true,,4,6.956713,5.067287,3.482665,0.64633,38.955444,240,28,3.482665,false,0c3c4f06ade2d11e9c8705734ba834063afbb736bb7c07eaaf4d410d8293c9b6,d749ffe467590c20ca24b58b94a2cc621b179a79ac3c803d5594baf968f7a00a,generated_not_solved
id_test_0586,id_test,openfoam_cases/id_test_0586,true,,5,9.282321,5.206539,3.231778,1.240433,46.911347,240,37,3.231778,false,3c21d09534b4e8c2c66873057767c3af47cf62e6665a3ea6d507eb72ca5dd22c,03f7129b47ab733a7390e74b5ca259db87c7fc2a9d8a1b5ef721b97fbd260615,generated_not_solved
id_test_0507,id_test,openfoam_cases/id_test_0507,true,,6,6.631508,2.244992,2.396127,0.797417,39.659944,240,27,2.396127,false,c3545de7304f7e9a1bfa6b5cf37ce8438023d9d68cfe77034fbff9853b4a751b,e553a37e5ae7e1b6b71972dc252296cc303fa14f8b58355b622fbbf14f1e2e67,generated_not_solved
id_test_0508,id_test,openfoam_cases/id_test_0508,true,,7,4.958077,2.11098,5.754016,0.281585,42.015312,240,20,4.958077,true,75ca393554c8c5f822c2f6c3e507c2a859a6637e30e049be61aa71dead23f59a,9695c33e4acb56f9c31dfaec463811f4668d005b4d6452212d939bc2b409ac67,generated_not_solved
id_test_0534,id_test,openfoam_cases/id_test_0534,true,,8,4.734625,2.883078,3.907444,1.22449,44.395253,240,19,3.907444,false,1e3663e7b85e8407153e1b0b58dcf1c7e418b2b473c1919243b432708c40e9e6,b59b46e0bafa8982037e25ba601fced16f8faaf2bf7256c3c80c6de2df07f67d,generated_not_solved
id_test_0585,id_test,openfoam_cases/id_test_0585,true,,4,6.263701,2.080208,4.10645,0.471643,34.082059,240,25,4.10645,false,e0e37a624e804ff543145d710f4597117779ef6e0bc2b5c66a7a072f83959bbf,4c99453cb3f181f566aa6d8e474b6a97d197301ec026c288e973d4879abed510,generated_not_solved
id_test_0541,id_test,openfoam_cases/id_test_0541,true,,5,4.039678,2.198714,4.30014,0.757197,44.888802,240,16,4.039678,true,6d7e6aa814b22935ea798649ca3b0aad58087b98f789e8d8ebad9d1f1b84301a,201541851a59b242a427ea2577ec5ac4f7fa5f008ac447cf097c715ac701b13b,generated_not_solved
id_test_0522,id_test,openfoam_cases/id_test_0522,true,,6,5.171617,3.715825,4.297089,0.46576,48.14107,240,21,4.297089,false,877ccef448e0fcaff3fa648ac8e82818041c3db0a70d3ff239033256dcd3c4d8,bda5b733b1d619570e2eff9538b1e38c918091e33323caddefda72798351900d,generated_not_solved
id_test_0583,id_test,openfoam_cases/id_test_0583,true,,7,4.468497,2.269795,2.013664,0.751664,46.321842,240,18,2.013664,false,b610b2f607c3391899dbc181af430bea68b164cac15e2d2019a8b68bf1e40827,75c8b69e1d1f7965976a6ecaa28ce286c7bd7d47db9f20ff019fb69e19d30e3c,generated_not_solved
id_test_0554,id_test,openfoam_cases/id_test_0554,true,,8,5.972202,3.512798,3.06419,0.588879,24.591138,240,24,3.06419,false,7b95cd1d76af8f9df685646d2d722ed6cb3c3f8563153cb72d8247e002544ace,41ce2bcd0fe79fdf89880abaa0c7fc71e592ef48cd51a68f56b60b5faa1cf8ee,generated_not_solved
id_test_0525,id_test,openfoam_cases/id_test_0525,true,,4,9.551071,4.991639,5.74947,0.204504,22.129604,240,38,5.74947,false,0a893497866d2d96344c351eb78aa4d4afdbc57ea2e3d1d3202c297894275dd8,9ead1907103aa4ed0b61b8a0a80c3dc0513270f93af032f5870ea45e5661ec5d,generated_not_solved
id_test_0511,id_test,openfoam_cases/id_test_0511,true,,5,7.629614,2.844468,5.163941,0.536451,41.485656,240,31,5.163941,false,e4813adbc4f4d42e6b67345282f390a703e4c236bacf6acf35d08f1cb18c8b5b,b6c5ee2666df9dfe5b1a8c6e47072cbed63365c5c7b7fde92fdcdf7cb5c84a18,generated_not_solved
id_test_0587,id_test,openfoam_cases/id_test_0587,true,,6,7.406712,5.146623,3.560331,0.259821,29.061118,240,30,3.560331,false,fef42311467485a0c3eb929397cb7c0f167c81d1d764c3d6c6186d10e264a528,f0719cc1bdc71f43ef156585dbb738dac82dbeae58577938712774960d23b556,generated_not_solved
id_test_0528,id_test,openfoam_cases/id_test_0528,true,,7,5.807948,2.86512,4.046111,0.286332,39.961078,240,23,4.046111,false,e495b852b7a680b2cbe7d6129b3b01924a8f970fec8daf0d2260600e8cf3cebf,e50dbb7753a2ceb58f6da0a05e32a8356c5d90e6a41f62718f25402e30c21f36,generated_not_solved
id_test_0509,id_test,openfoam_cases/id_test_0509,true,,8,5.024987,3.03101,2.727586,0.467795,20.887469,240,20,2.727586,false,15d5e0da389eaf05c06152930988ba82c916841b5743559483b5dcddcf220a20,2a47bed35f40ed81aea5e578bbfef83c8a0cbb14f2ca6993162f5b45b1387a23,generated_not_solved
id_test_0500,id_test,openfoam_cases/id_test_0500,true,,4,6.983098,2.06243,5.296718,0.377652,38.821636,240,28,5.296718,false,a128a27d5e22d59abe092173b43e1732185c27a530e4f50e5fe68e9c9b14414e,b2e30660ce1a85442f4335d4132c6ac72bb1b9425bd20866d57d4ba6d05cdef5,generated_not_solved
id_test_0591,id_test,openfoam_cases/id_test_0591,true,,5,6.735473,2.603203,2.281731,0.352474,35.588282,240,27,2.281731,false,d4fe898a9502e8a8453ecf4cece8f5f03ffd6ab58f8b4e6538df352dd089dc06,8c79f04087486d4644cae533e35562649eaa4533814267bcf706c7e4993f0c32,generated_not_solved
id_test_0502,id_test,openfoam_cases/id_test_0502,true,,6,8.794113,3.379578,3.350536,0.312325,34.888759,240,35,3.350536,false,ee5a4525df32973bd31251c2bb4920ca9cf79809d01d94fb5dc9dd403d06393b,916c4d6d447d2c8921205d088b2fa3bd1a0d74986326aad489e0d04c7d9eedc7,generated_not_solved
id_test_0578,id_test,openfoam_cases/id_test_0578,true,,7,7.51163,3.557118,2.054753,0.497053,36.81358,240,30,2.054753,false,8acc1493489db017b47bf647271119c4a06edea00fa626f4d08331157b2a7d2c,f390428c54decd87a4892c16878e94c2e4f6101b5060d2feed8bef7e859983d6,generated_not_solved
id_test_0569,id_test,openfoam_cases/id_test_0569,true,,8,8.119583,5.330236,5.044326,0.487578,45.339855,240,32,5.044326,false,c9aa6785b40f31ae3de6b05b0f20f4a3c079e1a824b8a7b3eddffc858c95bba4,93f3b1640a99a2fb96eb3670b7c23cc25a3542aa87c211962814f17a80594896,generated_not_solved
id_test_0535,id_test,openfoam_cases/id_test_0535,true,,4,4.004262,2.44848,3.520262,0.565946,49.0507,240,16,3.520262,false,136fe366e525c2b9e62a13b4d097bb1cbd32271f12787f863c15daa7e12a6b01,c56176967b29403cec83e2704a0d2e5220071f4ab2afecaf4624e1a6e5e7367b,generated_not_solved
id_test_0571,id_test,openfoam_cases/id_test_0571,true,,5,6.677198,2.263455,2.358174,0.248907,33.355541,240,27,2.358174,false,ecb49c3a1e8222919a03d360310ec18e2682afd35de362ae076127a89d462551,262368b8d6f46e1a874bd45cdbd7ca0cc16be85a36472285151cbdc7e5250899,generated_not_solved
id_test_0577,id_test,openfoam_cases/id_test_0577,true,,6,7.879471,3.254201,3.603363,0.267921,33.624148,240,32,3.603363,false,7c4387e1a354c6f5dd3baca88235eca547c434d497c70c1b41f2cd784183280a,d9cee0d2aad3b8a93dddc15df97a2710cb2881a43110b0879c4f78d3b9514c07,generated_not_solved
id_test_0558,id_test,openfoam_cases/id_test_0558,true,,7,7.550569,4.529962,2.370302,0.288027,25.921296,240,30,2.370302,false,08e25711b9bd8eece187c10eeea08526ef4d86c2482f5ca2ac8e7c13b7985edb,bf4fde39deadf21ac6077a52fb983ed52e659984225036c6bd7182a55ad3bda6,generated_not_solved
id_test_0594,id_test,openfoam_cases/id_test_0594,true,,8,8.519941,5.799426,2.147487,0.301637,34.211472,240,34,2.147487,false,3c1ae67e45997c2ebc3424541c4ccb9b3f15861b0533f65aa71eed2fe0a14376,1db3b9f03fbb7ca25d2b990518660cf43a806beab53daca4a2b60d2754d34200,generated_not_solved
ood_test_0037,ood_test,openfoam_cases/ood_test_0037,true,,10,6.09615,3.610571,7.114992,0.580071,21.209192,240,24,6.09615,true,03ac6bbbe55ecc8f0dcbc4af16961db2bf603d0df9bafcb9733c5383ebf39547,9438fba2e6595d0aff0421cd084e7e47171754fdeed5c7f9ee03087d005e96f1,generated_not_solved
ood_test_0145,ood_test,openfoam_cases/ood_test_0145,true,,10,8.396117,4.293603,7.291005,1.153538,8.412332,240,34,7.291005,false,90fafb0bc3f4a5ec71e621d67d12cdb8653c013b31c1f0fac144e191f7508172,828db4dae9626dc6a168ec9678eb6b04d957260c2f312d42dcfba619eda68c82,generated_not_solved
ood_test_0067,ood_test,openfoam_cases/ood_test_0067,true,,10,4.028139,2.705655,7.136975,1.221969,5.54258,240,16,4.028139,true,fbfe6d97f12648ff34932e3aef8999af6e5902cb527fe4e1b254ec6391f8cb5c,86bcaaeee984d8d3735abfe1d023c4b882173e89066f9dc82ce5ca7090f0dd1b,generated_not_solved
ood_test_0091,ood_test,openfoam_cases/ood_test_0091,true,,10,4.510894,3.169388,0.823271,0.890223,23.635187,240,18,0.823271,false,447b4d553c567cb8f3179fe5197b347b7ae8a6e9d36a52e44ae2d6801dd3b4ac,4516c798412cfe19cebde1a8d3375be3a59db44a51a2c06342a8d5edf5a1349b,generated_not_solved
ood_test_0001,ood_test,openfoam_cases/ood_test_0001,true,,10,5.065449,3.421152,0.972099,0.300804,6.145465,240,20,0.972099,false,bbdbe5d4da42f0f632ebf2b16754fb8d010880a8c25c14d8234537b989b4c5e7,840366d9f69c9f6ded6a43ad9817b029992aaf9fa49c4d9fa195094b794eea57,generated_not_solved
ood_test_0055,ood_test,openfoam_cases/ood_test_0055,true,,10,9.5873,2.492354,0.945048,1.102433,13.335203,240,38,0.945048,false,e53a2a31b32fa2ca940f50abd7e3d6db29e388a4a21e08b8b284d6096c7ea323,7879f0006d1817a9e6ff4476a383398552846597ef8f78e8d8dae57cc6031b8f,generated_not_solved
ood_test_0079,ood_test,openfoam_cases/ood_test_0079,true,,10,7.030902,5.09848,0.722011,1.485359,40.372158,240,28,0.722011,false,77ad290916854a96d6880f8010944fec3a784ff517e66cdf414fe7f01221ac38,617620a8c8f44ae37b5c1a4991f449534e41e87bdbbf740bfcf08c1ff6fa3222,generated_not_solved
ood_test_0016,ood_test,openfoam_cases/ood_test_0016,true,,10,12.03343,3.608056,5.570099,1.194589,24.078777,240,48,5.570099,false,5a6e9002816d98c75e2c92f008eb2c5a1f5b29c2c4e2321781d840faef227216,9c71d4ea23e7eedef0ca0f9079695e8f414f429dab891e0a5463a5c03ea7f579,generated_not_solved
ood_test_0058,ood_test,openfoam_cases/ood_test_0058,true,,10,11.540036,2.972292,5.080426,1.205713,9.232396,240,46,5.080426,false,2fec1205c2f67431e7a21c71c26457939f2a61d47c4065053ef3456b3772a141,51301db5ff910e79dc829d69575730a301f42a53fa8c0412745b335219ac9336,generated_not_solved
ood_test_0004,ood_test,openfoam_cases/ood_test_0004,true,,10,11.707474,4.855156,4.216275,0.962978,6.804483,240,47,4.216275,false,bd9a859ed6cb99e895151469b8680ee33a15cf2df6d63ff4aaa9209ccef81c75,b6dea5910cb105ab5b702afb338687abfdd6c5b816f472dbb322e29deebaf15f,generated_not_solved
ood_test_0100,ood_test,openfoam_cases/ood_test_0100,true,,10,12.070863,2.342303,3.078089,1.492375,14.133186,240,48,3.078089,false,1be1475f28d413ed416e0f9f9c9e376242942dd88dc3f0c78834679415afccc7,9ceb895f64f0e3edb712cc15e72eabea2119f150f1a98ba07424b624d5b1297d,generated_not_solved
ood_test_0035,ood_test,openfoam_cases/ood_test_0035,true,,12,7.556243,2.627282,7.11452,1.431905,29.646492,240,30,7.11452,false,74a00e35c897daf5846fa97a75ef2484a75e4ec291f07e0e36844b100ead1cbd,3b426abe447f76307fb7b16e89b680ba5446a828ba4bb3e2df9c96c36657a3c5,generated_not_solved
ood_test_0113,ood_test,openfoam_cases/ood_test_0113,true,,12,7.042716,3.410859,7.444519,1.428653,6.228521,240,28,7.042716,true,26be7d68bfb9dc64eb4d679c87b7dac31b4a6c67b221d50c007b7d812bc730da,250bfce6abd7105d1764e27f3960ac95c5ad36393446fb26036ba4e1b43cde46,generated_not_solved
ood_test_0119,ood_test,openfoam_cases/ood_test_0119,true,,12,5.92996,3.728519,0.761601,0.841649,11.632761,240,24,0.761601,false,35cc68bf2c91b557bd06e4572104eb435b2c9eeb863e46676f385ae1d339694f,d7ec9083a52c2fcc6432c983b9b8d39a3ac281ff0ea542d297f77f51b51cc412,generated_not_solved
ood_test_0089,ood_test,openfoam_cases/ood_test_0089,true,,12,8.132846,5.700486,0.840024,0.999646,26.465081,240,33,0.840024,false,fd0bb9fcda50644f35324292874f559c6f7be1b7610630caf67092696412221c,30d5d90ad2ca032e9b7a562827e16dfd4635b6b0a6e9860c9a50f94f424555ab,generated_not_solved
ood_test_0146,ood_test,openfoam_cases/ood_test_0146,true,,12,12.311656,3.243654,4.716895,0.95648,17.258398,240,49,4.716895,false,08e6ccfe440062c8bb197ccb836d77beefe853fe1e00264e950e62faa619a1d0,971122a846b6c92924c82235f9e0c2593c193d8a1b3b840a33469f8758dcd6f7,generated_not_solved
ood_test_0074,ood_test,openfoam_cases/ood_test_0074,true,,12,12.051699,3.443761,5.42144,1.181774,8.191639,240,48,5.42144,false,7d70eb1aa95f894d76fc75283e813c01c8f77d8570dc98562c46f251c81f34f4,65e96a96a6f5014855b78b4c570189a3ca9c9dfd1add5687841524b97f266919,generated_not_solved
ood_test_0093,ood_test,openfoam_cases/ood_test_0093,true,,3,4.727612,2.328204,7.246258,1.312629,37.363146,240,19,4.727612,true,53c1391e167fedd15066d23a102d4d6742101f83947abf6272b3ab88b9f9bf98,33335d184666b21e11e681b914d758d9d966cd2901d81e61d6fab137435678a1,generated_not_solved
ood_test_0081,ood_test,openfoam_cases/ood_test_0081,true,,3,9.019871,3.328583,7.465793,1.340463,25.941011,240,36,7.465793,false,a88c665c19cb0b15c86b5f0f0a49b57f407da16232ded2b3e73b7f9179f627cf,5429d1449ada3bb989db9f80b4064aa5fb871251d6c49fdf2e4492e19ae0b3de,generated_not_solved
ood_test_0069,ood_test,openfoam_cases/ood_test_0069,true,,3,7.609324,5.406668,7.536737,1.418655,30.006604,240,30,7.536737,false,2aeffd3ac0b7996f4107e1452484f2a1c40a8f8fae46073caec26591022e4564,52ba1b51a1f8f4d669924da4dbf43775863d3bc48eabfa0c6ed5d5bd6c9c00d7,generated_not_solved
ood_test_0057,ood_test,openfoam_cases/ood_test_0057,true,,3,4.094959,2.123825,0.904365,0.807069,11.567758,240,16,0.904365,false,e1c62d10342143580a3fb6da5d4d428b16af9cfc5a299a07ccc1757dba5d04b7,d6f2221077c937869b50406efff3c24cd01434d9a40812fbd440ec57753dd447,generated_not_solved
ood_test_0117,ood_test,openfoam_cases/ood_test_0117,true,,3,8.518052,5.294689,0.624825,0.375952,13.897746,240,34,0.624825,false,436b254f8eb1060f1614c00095a6c0cea446c162f3a1dea0b2802a9a75aa5f1e,5815194a839724bb3fa829e21460587bdb08e1c48cba6d50d5e5d1eed530e70c,generated_not_solved
ood_test_0147,ood_test,openfoam_cases/ood_test_0147,true,,3,8.658837,5.922938,0.822884,0.261535,41.851088,240,35,0.822884,false,f2d61e7e9128850ee8a494c9ccfe91ce7851dbfc70704f0aa7cb832996b6727c,6a3b930102b5a4ac6feb221cf4dbd4a532f09f0c0e81f5d0dedb97febe6918dc,generated_not_solved
ood_test_0072,ood_test,openfoam_cases/ood_test_0072,true,,3,12.168219,4.968201,5.700146,0.685951,15.096924,240,49,5.700146,false,74bc2e5b5df4601102f4e73beb49b31281aaf8fbb0c3d0b119e7c1d1de52ec4c,c4cf899c32c37ea9e69aab487281db081033aa44d65ae2de23e68d53fe1dfd6d,generated_not_solved
ood_test_0036,ood_test,openfoam_cases/ood_test_0036,true,,3,11.645425,2.425294,3.21818,1.457352,5.691779,240,47,3.21818,false,97ae57884e9ff7f29d0facf8a01325da5164e0293d6f4d938d7ee5c9efb4f265,5f4d94fec99e1de9c09239ad0442b588d4fc188d2a8c71e0d452cb7fd8ac0466,generated_not_solved
ood_test_0006,ood_test,openfoam_cases/ood_test_0006,true,,3,11.881125,2.199596,4.980642,0.740422,14.778799,240,48,4.980642,false,852c1c1917ec1471fc56fd44e0f30f6286a594f528bcd3244efc4afdc8b52d1a,c70fa2b78908b20946cad6bbf7eff04c7a859f2a1d6e7d8d7aeabf37db46cdf5,generated_not_solved
ood_test_0061,ood_test,openfoam_cases/ood_test_0061,true,,10,5.141547,2.303452,7.39694,1.094275,16.158483,240,21,5.141547,true,6cf77d7836f2bd69a8785f277aa13651446a4b374c122531d9df62f0cf2f787d,df3ec9d595426c55dfc3b13e856f9164996e1fff7f68d3399c3a59d84ae43f26,generated_not_solved
ood_test_0085,ood_test,openfoam_cases/ood_test_0085,true,,10,6.74179,2.437301,7.509428,0.940538,7.994804,240,27,6.74179,true,30316dc39c7fd93cff5be3dfe240447a4872d63b735b4e675c8c2fc52bf8f477,84294238b2e57743be7bcd128eed3b22512d8a87a8dacc6474a39eebfc018d0d,generated_not_solved
ood_test_0121,ood_test,openfoam_cases/ood_test_0121,true,,10,5.806591,3.425269,0.910042,0.353129,20.276423,240,23,0.910042,false,b36d291d29adfe129674662d4d3c0b31ee732c1bda35d69e7fd5a86c368a4ebf,3d991851751ccc12d378c8849f4f9dcc7561ff3b6e1b2bb5cb35c2973ac5e587,generated_not_solved
ood_test_0097,ood_test,openfoam_cases/ood_test_0097,true,,10,9.609706,4.627233,0.832226,0.238386,9.180307,240,38,0.832226,false,126c178bc7549a797a696fc8c7340ec274b47d936995636d761801afc1ab924a,22be1969b9d3d01a4dce351a7bbaefc8fc262540bab3c4d14ac16e8801ac8284,generated_not_solved
ood_test_0031,ood_test,openfoam_cases/ood_test_0031,true,,10,9.469511,2.992975,0.881715,1.064311,16.748165,240,38,0.881715,false,cf6dec122cf99597de3abf308f709b21367ec971fade518af6f50c4c61625ff5,6b14e2807f8e5b3fd77cadfb071de28256f25d1c9555e3166220617d8e84789a,generated_not_solved
ood_test_0007,ood_test,openfoam_cases/ood_test_0007,true,,10,9.201107,3.944843,0.721479,1.367483,39.392663,240,37,0.721479,false,b68a79038da1895492edaf2c2cef0c862256540f4223b3115458ea517fb38bc3,84ecd080a7f8953291b3640a259e0c352b9dfc16767ddefbf2806efe243a5037,generated_not_solved
ood_test_0022,ood_test,openfoam_cases/ood_test_0022,true,,10,11.620155,3.747175,5.57813,1.389273,33.264032,240,46,5.57813,false,0d91acd06d7214bfcd3c894d5c23c829216158cc9d3eacf7171ce6596a5df574,2cedde099cc1b598df7214149b211cfe0ec10551dc07d03425aa428242d24839,generated_not_solved
ood_test_0130,ood_test,openfoam_cases/ood_test_0130,true,,10,11.549815,5.097579,3.83846,1.407967,17.313362,240,46,3.83846,false,44b9a198b2cb164e748878df33fb31fc4081df175df75f6905c8bdfe3225c896,28a9e1cf0954e04896585f7d07e59f1019123210d1affa334ef89a47c2d58d0f,generated_not_solved
ood_test_0112,ood_test,openfoam_cases/ood_test_0112,true,,10,11.971687,3.806984,4.483183,0.603725,10.638953,240,48,4.483183,false,79e4794fcf3ef92875d17458b0ea31098de656314a8c1ac889ad70c14145fe61,37084d62231b07e69b5964fa69c8708c40c7418bf0dd21ca5124dbaa5b88a6ff,generated_not_solved
ood_test_0052,ood_test,openfoam_cases/ood_test_0052,true,,10,11.992052,5.400082,4.138454,1.455827,36.478901,240,48,4.138454,false,9146071063e8c626eb845485107892a7144d540420325ea068ea664b0c3bb0de,1a86b47bbcabac5fc8ca5a1510456f91dbeb8c5f4ffe3cff139f637e5d101cbc,generated_not_solved
ood_test_0065,ood_test,openfoam_cases/ood_test_0065,true,,12,9.719594,3.814377,7.57039,0.685064,20.386404,240,39,7.57039,false,fb4d900796cbb0e2780fe911b1000b01f36043e0f0834ec0c3a8db5faad366dc,5b0b1cdf3be8298e98122c09b5cc54ca9cbe88dced0d231d46ef0194ec6fc1b8,generated_not_solved
ood_test_0041,ood_test,openfoam_cases/ood_test_0041,true,,12,5.365844,2.45495,7.565172,1.231645,9.760682,240,21,5.365844,true,7bfb9c0c974fd382edd89401e3c8b1607ab60ce62fddb8b88480d42a99f142b0,7f2f54412bb0e020cce57183130fcdd193d45df7494964f5d847a0f623e870cc,generated_not_solved
ood_test_0101,ood_test,openfoam_cases/ood_test_0101,true,,12,6.184587,3.386114,0.653842,1.269391,20.639249,240,25,0.653842,false,80efd709f5440516dab979d952c16acd0c66ec94a09d61da4f450dd53bda57e6,c943e790a483766b459970beacebababdb805160e2ad9a1b47bd938668e0cd4c,generated_not_solved
ood_test_0143,ood_test,openfoam_cases/ood_test_0143,true,,12,7.103582,5.205452,0.58911,1.25045,46.544783,240,28,0.58911,false,27263d12e5402eb88ca76d2a81e4aea8537cf00356cc3ec88ac078aa9795e281,d13c71f59c95d2712b2356c0c8dfa7e33c6b7326569d864fc8981695b18f659e,generated_not_solved
ood_test_0086,ood_test,openfoam_cases/ood_test_0086,true,,12,12.344439,2.78897,5.053433,0.749012,16.040637,240,49,5.053433,false,54cb02b44052a08fc09afea525ad287a45329866c7989fac129f07d17792efb1,2acdf838da593dfb7b76e99a69c1e991b32a66fefe4655b1eec195bbd23a1e39,generated_not_solved
ood_test_0050,ood_test,openfoam_cases/ood_test_0050,true,,12,12.30553,2.229142,5.002627,1.012872,7.436251,240,49,5.002627,false,cad8694ec09735b6fc85bbb5c9d38ef49aedece86d235084cb57f2ac467da7c1,0e77e99f024b8ee976004f946351a060518db059ab9c0626984463c2f9727f24,generated_not_solved
ood_test_0063,ood_test,openfoam_cases/ood_test_0063,true,,3,5.289588,2.836863,7.310642,1.175475,40.852595,240,21,5.289588,true,53ac0dab7a8b7e63bf6018bdc656c8be85a1c676fa5c0fac8f567406dfea5298,bdeceb1e7315ea889a8e7792d436093f68187a5f58cc5f21734761ad7f91b8f0,generated_not_solved
ood_test_0099,ood_test,openfoam_cases/ood_test_0099,true,,3,5.562133,3.206034,7.485971,1.089671,42.990189,240,22,5.562133,true,e75d3e05eb312d1d7a1fd61ce9078807d06e7e4b51453ca6a3a14063561376d8,93fe90f0911024f6deb4e3575dbdd06097708d9f5ea9996b0b7f65a233b13889,generated_not_solved
ood_test_0129,ood_test,openfoam_cases/ood_test_0129,true,,3,8.414564,4.003502,7.551278,0.511838,47.998184,240,34,7.551278,false,569f313b2517b3e1a7795396be1bb3ded626593357f14f0c1f10df8af2998ae6,52ef0c7ecd8493343609f89275c866cafd71a15b4e2661f68efb6a0d5e36b828,generated_not_solved
ood_test_0045,ood_test,openfoam_cases/ood_test_0045,true,,3,5.900774,2.317493,0.689038,1.397818,15.303723,240,24,0.689038,false,836d95a442dca0b416586626cb1eb3b899a7ef2271db133cb3d8f14e27b735a2,fcb588934384088332096263d24a4d9e18cb3e469307214f0b5754b0ad3096e2,generated_not_solved
ood_test_0105,ood_test,openfoam_cases/ood_test_0105,true,,3,4.056961,2.266132,0.626794,0.91277,36.624704,240,16,0.626794,false,5460232366cd4924d1f6beb5502a652c419099d081290afbcb0ae9713780f0ee,8db42953679ca5394a66b6cc18c61a9fd3b1ca79b2c21fa7355ea2e9f936b9f2,generated_not_solved
ood_test_0138,ood_test,openfoam_cases/ood_test_0138,true,,3,12.253948,4.843213,4.408362,0.547262,10.945282,240,49,4.408362,false,5967c35e1725d8a0a66634951f3ab1cfa0e8d530515c7bdecc4d2044f55be7bf,2435ead5866521e6fbd03f83564024e4fa3e5df9027115e20344b5a88f1f80cc,generated_not_solved
ood_test_0090,ood_test,openfoam_cases/ood_test_0090,true,,3,12.345292,4.269221,3.878962,1.301819,10.032032,240,49,3.878962,false,6cbd8d5992b75385c7b09f8365aa7c5b23cfb8bfe62afa142be60df740d3acdd,762fdc1b23555c1923133612c100b388f5a62ad5517033b270a39fc627d5d5df,generated_not_solved
ood_test_0054,ood_test,openfoam_cases/ood_test_0054,true,,3,12.34646,3.220702,2.156094,1.275898,18.633253,240,49,2.156094,false,deb388227e6cbd735ab011d3e220bdb3153f2b1b28933f0fa2ea0981765d6284,0d1d9f7dda463dbf3b7a8de7762f6cbd51569c022018a21e23e4816a12dd4917,generated_not_solved
ood_test_0013,ood_test,openfoam_cases/ood_test_0013,true,,10,5.963133,2.104934,7.080992,1.119755,27.8887,240,24,5.963133,true,3be2e33d5d5dd28c60026f00e19b951af241b68a355b8e8862964220f44b6c5d,69d714fcdb8632c2f2c94862808657c36411468b4ca77d7ae02c0b2b684df346,generated_not_solved
ood_test_0139,ood_test,openfoam_cases/ood_test_0139,true,,10,7.844609,4.525644,7.301762,1.066788,31.087859,240,31,7.301762,false,61057cc0205c73e62c377020fe17ed68e0693a77bb3cb9712484006e445fb5a4,2a364c48f68c69af011de91a83497206d18bb944eb5b11610d8610c805723186,generated_not_solved
