case_id,pool,case_dir,solver,mesh_cells,residual_U_initial,residual_U_final,residual_p_initial,residual_p_final,residual_T_initial,residual_T_final,flow_converged_reported,iterations_flow,iterations_temperature,scalar_stability_passed,scalar_mean_delta_T_K,scalar_max_delta_T_K,scalar_stability_window_s,scalar_stability_reason,raw_enthalpy_passed,raw_enthalpy_outlet_delta_T_K,raw_enthalpy_expected_delta_T_K,raw_enthalpy_balance_ratio,raw_enthalpy_mass_balance_rel_error,raw_enthalpy_reason,raw_temperature_extrema_passed,raw_temperature_min_T_K,raw_temperature_mean_T_K,raw_temperature_max_T_K,raw_temperature_reason,wall_time_sec,converged,dropped,drop_reason,openfoam_version
ood_test_pbf03_0016,ood_test,openfoam_cases/ood_test_pbf03_0016,simpleFoam+thermalEnergyFoam,24920,6.408868e-07,4.7588083e-09,9.9891957e-07,4.5453127e-08,3.6829526e-07,9.1902635e-10,true,3262,5,true,0.00016367054574651114,0.0009700000000520959,1.0,,true,1.098767642066889,1.1192100368194018,0.9817349790655859,7.714122020738718e-08,,false,293.14999,375.9305246621188,671.09402,raw T_max_K 671.094 above allowed 493.15,97.868,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0017,ood_test,openfoam_cases/ood_test_pbf03_0017,simpleFoam+thermalEnergyFoam,14460,3.7528266e-07,8.9248193e-09,9.9667739e-07,4.5695459e-08,6.9618467e-07,9.0337523e-10,true,3059,5,true,0.00011594605809096405,0.0007200000000011642,1.0,,true,1.6849554347734284,1.685567502250902,0.9996368775046646,6.646138860530999e-09,,true,293.15002,330.8696469031812,464.83549,,54.628,true,false,,OpenFOAM-13
ood_test_pbf03_0018,ood_test,openfoam_cases/ood_test_pbf03_0018,simpleFoam+thermalEnergyFoam,25500,3.7464416e-07,5.8913565e-09,1.153957e-06,6.9374702e-08,3.3497615e-06,3.2639684e-10,false,15000,500,true,0.0005702121568627588,0.015569999999968331,1.0,,true,0.2737987547858438,0.20514555905696047,1.3346560171444959,9.715648268369253e-09,,false,293.14998,331.5136437239216,501.33375,raw T_max_K 501.334 above allowed 493.15,434.159,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract; raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0019,ood_test,openfoam_cases/ood_test_pbf03_0019,simpleFoam+thermalEnergyFoam,26920,0.0023005504,8.019353e-07,0.0031054422,1.3303743e-05,9.8793815e-07,9.5465452e-10,false,15000,114,true,0.0002765453194650852,0.021980000000041855,1.0,,true,0.32308749189689934,0.2927253520495629,1.1037222763069583,5.959042421846429e-07,,false,293.14392,349.8287890921248,608.89027,raw T_max_K 608.89 above allowed 493.15,342.003,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract; raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0020,ood_test,openfoam_cases/ood_test_pbf03_0020,simpleFoam+thermalEnergyFoam,25920,7.2754709e-07,2.3054174e-09,9.9953052e-07,7.1902522e-08,9.8907467e-07,7.2769785e-10,true,4319,112,true,7.343325617281545e-05,0.0035699999999678766,1.0,,true,0.10575864898009968,0.08951451277415734,1.18146930260265,9.113247622217327e-09,,true,293.14996,305.19801516743826,349.47954,,102.275,true,false,,OpenFOAM-13
ood_test_pbf03_0021,ood_test,openfoam_cases/ood_test_pbf03_0021,simpleFoam+thermalEnergyFoam,18780,9.9982701e-07,6.3423947e-10,9.7630372e-07,5.3774692e-08,3.5295731e-07,9.3470393e-10,true,6236,5,true,3.579020234285513e-05,0.00029999999998153726,1.0,,true,0.26314656969395855,0.26324565884715084,0.9996235867530495,8.298310821272143e-09,,true,293.14996,307.20116419648565,380.40902,,104.386,true,false,,OpenFOAM-13
ood_test_pbf03_0022,ood_test,openfoam_cases/ood_test_pbf03_0022,simpleFoam+thermalEnergyFoam,23520,9.9607101e-07,8.7963198e-09,6.1448327e-07,3.4671853e-08,9.75565e-07,9.3924315e-10,true,2543,5,true,0.00021328018707467234,0.0008200000000897489,1.0,,true,3.6036768657086213,3.6047548581712574,0.9997009526292218,1.6408163357066477e-08,,false,293.15012,400.9786367916667,680.95378,raw T_max_K 680.954 above allowed 493.15,70.678,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0023,ood_test,openfoam_cases/ood_test_pbf03_0023,simpleFoam+thermalEnergyFoam,24336,7.3638079e-07,6.3784535e-09,9.9991338e-07,9.0413448e-08,7.1930086e-07,6.8116642e-10,true,2806,5,true,0.000256556130834838,0.0015200000000277214,1.0,,true,4.099273961293193,4.100684974401686,0.9996559079477451,2.2979876771153206e-08,,false,293.15004,508.31481674967125,994.98632,raw T_max_K 994.986 above allowed 493.15,88.922,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0024,ood_test,openfoam_cases/ood_test_pbf03_0024,simpleFoam+thermalEnergyFoam,8046,0.00027318647,8.4163329e-08,0.0064628971,3.0701142e-05,9.337912e-07,9.1767524e-10,false,15000,4,true,3.387646035303069e-05,0.004370000000051277,1.0,,true,0.06481261088856627,0.06804494536657142,0.9524970670401463,6.16096292130532e-06,,true,293.14979,294.7795647091723,328.26485,,94.375,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
ood_test_pbf03_0025,ood_test,openfoam_cases/ood_test_pbf03_0025,simpleFoam+thermalEnergyFoam,7842,0.00099721767,3.8160109e-07,0.0031571864,2.3772615e-05,9.9627364e-07,8.4840623e-10,false,15000,152,true,4.960469268567342e-07,6.999999999379725e-05,1.0,,true,0.23481237224700635,0.24164134811374052,0.9717392080451406,2.7349481057524438e-05,,true,293.14997,296.5218369637847,351.52537,,90.471,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
ood_test_pbf03_0026,ood_test,openfoam_cases/ood_test_pbf03_0026,simpleFoam+thermalEnergyFoam,17502,6.4434039e-07,4.8634625e-09,9.9908701e-07,6.5525465e-08,6.9340681e-07,8.2240696e-10,true,4142,5,true,4.4201805507889644e-05,0.00032000000004472895,1.0,,true,0.47278007074385187,0.4728402222317697,0.9998727868631101,2.5315214853876965e-09,,true,293.15,303.4239144897726,372.80517,,71.896,true,false,,OpenFOAM-13
ood_test_pbf03_0027,ood_test,openfoam_cases/ood_test_pbf03_0027,simpleFoam+thermalEnergyFoam,17412,9.9921014e-07,7.6533085e-09,9.1839815e-07,9.8293953e-08,7.6644731e-07,9.1715544e-10,true,3275,5,true,0.00010141052147936112,0.0006700000000137152,1.0,,true,1.185619132095212,1.1857793137591635,0.9998649144388904,1.0752371796248008e-08,,true,293.14996,317.67347196703423,470.15088,,51.379,true,false,,OpenFOAM-13
ood_test_pbf03_0028,ood_test,openfoam_cases/ood_test_pbf03_0028,simpleFoam+thermalEnergyFoam,17920,6.8091625e-07,7.4412996e-09,9.9933464e-07,5.5794732e-08,2.0253398e-07,9.8750402e-10,true,3786,6,true,3.9128906250212354e-05,0.00018000000000029104,1.0,,true,3.688158164724598,3.689353155144526,0.9996760975787146,9.439578073868356e-10,,false,293.15005,383.21262457868306,622.4092,raw T_max_K 622.409 above allowed 493.15,93.773,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0029,ood_test,openfoam_cases/ood_test_pbf03_0029,simpleFoam+thermalEnergyFoam,27120,9.9698465e-07,9.9174901e-09,9.9365612e-07,7.6975122e-08,4.434715e-07,6.718112e-10,true,3443,5,true,0.00018776032448383672,0.0008900000000267028,1.0,,true,1.6777772569924991,1.688975440960353,0.9933698361170447,4.3590169489547e-08,,false,293.15002,419.0348907713864,792.11453,raw T_max_K 792.115 above allowed 493.15,121.431,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0030,ood_test,openfoam_cases/ood_test_pbf03_0030,simpleFoam+thermalEnergyFoam,28140,9.2790006e-07,4.2283751e-09,9.9976366e-07,7.2570663e-08,6.5217139e-07,6.0399756e-10,true,4943,5,true,0.00038724946695106646,0.0604200000000219,1.0,,true,0.6418130016633086,0.6407260110637344,1.0016964983172285,2.8802839732189307e-08,,false,293.14999,369.3161727082445,604.81306,raw T_max_K 604.813 above allowed 493.15,165.335,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0031,ood_test,openfoam_cases/ood_test_pbf03_0031,simpleFoam+thermalEnergyFoam,27720,3.4374058e-07,6.496977e-09,9.9694051e-07,7.9610876e-08,2.6693176e-06,5.2346729e-10,true,3569,500,true,0.0008376096681097262,0.02197999999998501,1.0,,true,0.5181130713066295,0.4027176172155888,1.2865418575151768,9.78825293785756e-09,,false,293.14999,379.64282459487737,689.2786,raw T_max_K 689.279 above allowed 493.15,165.150,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0032,ood_test,openfoam_cases/ood_test_pbf03_0032,simpleFoam+thermalEnergyFoam,30080,3.6905105e-07,6.7869603e-09,9.9657675e-07,5.9343918e-08,8.8771962e-06,8.3764143e-10,true,2360,500,true,0.00309044148936171,0.06315999999998212,1.0,,true,0.8400302157883743,0.4866917643424661,1.7260004736740886,2.238553642798705e-09,,false,293.14999,423.12896055585105,870.22984,raw T_max_K 870.23 above allowed 493.15,117.230,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0033,ood_test,openfoam_cases/ood_test_pbf03_0033,simpleFoam+thermalEnergyFoam,20060,6.0662335e-07,7.760112e-09,9.990258e-07,5.7396029e-08,9.2621673e-07,1.8274211e-10,true,6498,58,true,0.0009484940179460938,0.01987000000002581,1.0,,true,0.5669331705347531,0.5356217064879099,1.058458168643227,1.5302915192560246e-08,,false,293.15,326.9023840458624,574.98919,raw T_max_K 574.989 above allowed 493.15,178.713,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0034,ood_test,openfoam_cases/ood_test_pbf03_0034,simpleFoam+thermalEnergyFoam,27936,7.9350917e-07,8.7920798e-09,9.9748479e-07,5.9474416e-08,3.9666096e-07,9.3024592e-10,true,2565,5,true,6.511776918678884e-05,0.0003400000000510772,1.0,,true,0.4753199755620585,0.4754520032797302,0.9997223111549411,1.5486971295834104e-08,,true,293.14999,339.1467085226947,460.15227,,85.106,true,false,,OpenFOAM-13
ood_test_pbf03_0035,ood_test,openfoam_cases/ood_test_pbf03_0035,simpleFoam+thermalEnergyFoam,24312,9.9999132e-07,7.9623452e-09,5.351544e-07,4.7285845e-08,9.96678e-07,9.331482e-10,true,2104,5,true,0.00034613729845323635,0.0016000000000531145,1.0,,true,5.93880853093259,5.940551626230605,0.99970657686227,2.0002660301806347e-08,,false,293.15018,526.4616115584896,1027.0686,raw T_max_K 1027.07 above allowed 493.15,61.252,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0036,ood_test,openfoam_cases/ood_test_pbf03_0036,simpleFoam+thermalEnergyFoam,27576,9.9997484e-07,7.8243795e-09,4.234576e-07,9.4280344e-08,2.0804337e-07,9.9277806e-10,true,4504,6,true,2.5757905424958432e-05,0.00012000000003808964,1.0,,true,3.148217248929029,3.149076436033846,0.9997271621942913,4.1393915572694615e-08,,false,293.15002,417.2129800449666,656.33683,raw T_max_K 656.337 above allowed 493.15,89.420,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0037,ood_test,openfoam_cases/ood_test_pbf03_0037,simpleFoam+thermalEnergyFoam,18168,9.9704702e-07,6.4969056e-10,9.9242434e-07,8.9210722e-08,5.4682009e-07,3.9329579e-10,true,2345,5,true,8.00985248787406e-05,0.0007100000000264117,1.0,,true,0.8599774133749634,0.860326606402348,0.9995941157407128,2.272201437761804e-10,,true,293.15,328.89756300528404,477.37442,,37.660,true,false,,OpenFOAM-13
ood_test_pbf03_0038,ood_test,openfoam_cases/ood_test_pbf03_0038,simpleFoam+thermalEnergyFoam,28152,9.9895418e-07,9.8632759e-09,9.2645295e-07,7.6338802e-08,5.1895199e-07,8.9599283e-10,true,3344,5,true,0.00020809605001436175,0.0012000000000398359,1.0,,true,3.202552198685396,3.2036053012836536,0.9996712757973538,4.008838834747194e-09,,false,293.14998,526.7619862720233,1021.8018,raw T_max_K 1021.8 above allowed 493.15,82.560,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0039,ood_test,openfoam_cases/ood_test_pbf03_0039,simpleFoam+thermalEnergyFoam,30360,1.731124e-07,3.1019266e-09,9.9918108e-07,6.8225469e-08,3.119038e-06,8.3720457e-10,true,3400,500,true,0.0003397641633728465,0.010010000000022501,1.0,,true,0.10498913686024025,0.07181722455272364,1.4618935431452644,7.536772605152487e-09,,true,293.14998,320.1593042394598,415.96773,,111.680,true,false,,OpenFOAM-13
ood_test_pbf03_0040,ood_test,openfoam_cases/ood_test_pbf03_0040,simpleFoam+thermalEnergyFoam,16728,2.292254e-07,4.193514e-09,9.9871381e-07,5.2848562e-08,3.1334505e-05,4.6956365e-10,true,4705,500,true,0.0009158877331419177,0.013640000000009422,1.0,,true,0.12034846366890406,0.06875289375559761,1.7504494297609943,7.638929497763139e-09,,true,293.14998,296.9345468735055,347.75761,,120.339,true,false,,OpenFOAM-13
ood_test_pbf03_0041,ood_test,openfoam_cases/ood_test_pbf03_0041,simpleFoam+thermalEnergyFoam,14106,0.003661307,1.6306458e-06,0.0070480168,2.9242927e-05,3.2742311e-07,8.4826344e-10,false,15000,5,true,1.971430596905633e-05,0.00041000000004487447,1.0,,true,0.25921948369756365,0.25846829558907986,1.0029063065811292,2.683949346955714e-06,,true,293.09764,296.89666625974763,352.92263,,279.158,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
ood_test_pbf03_0042,ood_test,openfoam_cases/ood_test_pbf03_0042,simpleFoam+thermalEnergyFoam,16200,9.9775741e-07,3.2811905e-09,7.3759067e-07,6.4405078e-08,2.4474462e-07,4.1818809e-10,true,1899,5,true,3.358518518515762e-05,0.0005199999999945248,1.0,,true,0.24634473891103426,0.24643573366565127,0.9996307566550374,1.8993775820474708e-08,,true,293.14994,303.0024575049383,349.08157,,38.766,true,false,,OpenFOAM-13
ood_test_pbf03_0043,ood_test,openfoam_cases/ood_test_pbf03_0043,simpleFoam+thermalEnergyFoam,22120,7.4370696e-07,1.4291183e-09,9.9530023e-07,4.6469141e-08,3.7123703e-05,9.6494078e-10,true,8645,500,true,0.0012881261301988928,0.025350000000003092,1.0,,true,0.74671356875632,0.4359421898025192,1.7128729134809813,1.2628599662594132e-08,,true,293.14998,323.13573739647376,456.14272,,230.805,true,false,,OpenFOAM-13
ood_test_pbf03_0044,ood_test,openfoam_cases/ood_test_pbf03_0044,simpleFoam+thermalEnergyFoam,17448,7.4259299e-07,9.8212015e-09,9.8996548e-07,8.6686666e-08,7.7249649e-07,9.5430566e-10,true,2036,5,true,0.0001606046538285456,0.0008800000000519503,1.0,,true,1.9090645253865546,1.9097577416086655,0.9996370135295134,1.1374029963041035e-08,,false,293.15003,349.89039201283816,509.53088,raw T_max_K 509.531 above allowed 493.15,30.558,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0045,ood_test,openfoam_cases/ood_test_pbf03_0045,simpleFoam+thermalEnergyFoam,27120,4.9726169e-07,7.574667e-09,9.9832275e-07,6.4633935e-08,4.061898e-07,5.2848736e-10,true,2890,5,true,0.0001598606194689301,0.0009100000000898945,1.0,,true,1.1765328550274035,1.1768934160401925,0.9996936332484532,7.27021867616231e-11,,false,293.15,401.5148844826696,697.41595,raw T_max_K 697.416 above allowed 493.15,60.129,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0046,ood_test,openfoam_cases/ood_test_pbf03_0046,simpleFoam+thermalEnergyFoam,23544,0.00054370894,1.2180301e-07,0.0019035552,1.3037531e-05,1.9518391e-06,3.5557498e-10,false,15000,500,true,0.00012414627930679953,0.0032199999999988904,1.0,,true,0.12958953712734456,0.07489549836796082,1.7302713774688097,4.0006939107208417e-07,,true,293.13278,308.1467675603126,381.34654,,481.373,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
ood_test_pbf03_0047,ood_test,openfoam_cases/ood_test_pbf03_0047,simpleFoam+thermalEnergyFoam,25488,7.1816988e-07,6.7549435e-09,9.9945491e-07,8.145026e-08,9.9979413e-07,6.9845893e-10,true,5866,367,true,0.00034737798179535926,0.010940000000005057,1.0,,true,0.5793352671125831,0.3957611062688751,1.4638509392052033,1.650031489038078e-08,,false,293.14993,357.04628475792526,653.2384,raw T_max_K 653.238 above allowed 493.15,225.350,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0048,ood_test,openfoam_cases/ood_test_pbf03_0048,simpleFoam+thermalEnergyFoam,22380,4.147787e-08,6.5075761e-09,9.9760808e-07,2.4119881e-08,2.3109819e-07,9.329306e-10,true,2497,5,true,0.0001848476318141017,0.006070000000022446,1.0,,true,0.16804592517843275,0.17732703345043646,0.9476610639031651,3.6312054959585243e-09,,true,293.14998,321.57250307104556,460.96406,,44.259,true,false,,OpenFOAM-13
ood_test_pbf03_0049,ood_test,openfoam_cases/ood_test_pbf03_0049,simpleFoam+thermalEnergyFoam,23760,6.8498087e-08,1.5740141e-09,9.9998747e-07,3.5778032e-08,9.2316994e-07,6.1017234e-10,true,2438,4,true,0.0008558741582493098,0.01657999999997628,1.0,,true,0.21596934797628364,0.22905461538492827,0.9428727188637752,5.780709756740819e-09,,false,293.14999,338.8870743888889,580.08312,raw T_max_K 580.083 above allowed 493.15,57.202,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0050,ood_test,openfoam_cases/ood_test_pbf03_0050,simpleFoam+thermalEnergyFoam,27960,6.3575646e-07,2.8115727e-09,9.9852893e-07,4.7433157e-08,9.9463328e-07,4.7355804e-10,true,5437,77,true,0.00045438626609440376,0.024670000000014625,1.0,,true,0.9158901788140383,0.8068231760321223,1.1351808004800965,3.393953686632119e-09,,false,293.14999,397.88662173927037,713.88233,raw T_max_K 713.882 above allowed 493.15,133.929,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0051,ood_test,openfoam_cases/ood_test_pbf03_0051,simpleFoam+thermalEnergyFoam,29740,2.357235e-07,4.0675775e-09,9.9444448e-07,8.7977562e-08,1.1377827e-05,8.3540531e-10,true,2673,500,true,0.0031953718897107975,0.06259000000000015,1.0,,true,0.6754226874034543,0.34718097204517084,1.9454484599909951,1.229140432318118e-08,,false,293.14999,393.93677388567585,757.51395,raw T_max_K 757.514 above allowed 493.15,95.348,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0052,ood_test,openfoam_cases/ood_test_pbf03_0052,simpleFoam+thermalEnergyFoam,15192,9.9864442e-07,3.4557944e-09,7.5725663e-07,7.5507999e-08,1.7693632e-07,8.629684e-10,true,1682,5,true,2.584189046863675e-05,0.0003600000000005821,1.0,,true,0.23089941453423535,0.23100666624293287,0.9995357202870296,2.433183569886086e-08,,true,293.14992,302.91824958267506,341.73225,,25.848,true,false,,OpenFOAM-13
ood_test_pbf03_0053,ood_test,openfoam_cases/ood_test_pbf03_0053,simpleFoam+thermalEnergyFoam,28872,0.0004540263,2.1395833e-07,0.010225444,8.8959718e-05,5.9195958e-07,8.5341949e-10,false,15000,5,true,5.65256996397454e-05,0.0007899999999949614,1.0,,true,0.0621215391485066,0.059668471046166634,1.0411116299668879,3.184501796552108e-05,,true,293.03639,328.2373008769742,454.77889,,332.850,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
ood_test_pbf03_0054,ood_test,openfoam_cases/ood_test_pbf03_0054,simpleFoam+thermalEnergyFoam,31008,2.1914632e-07,3.2058566e-09,9.9915405e-07,6.8285222e-08,8.0456911e-06,5.7011841e-10,true,3554,500,true,0.003309969040247665,0.06965000000002419,1.0,,true,0.5500660257258687,0.24862704735687413,2.212414262943465,1.5278886838701013e-09,,false,293.14996,434.52351957946337,876.02917,raw T_max_K 876.029 above allowed 493.15,171.430,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0055,ood_test,openfoam_cases/ood_test_pbf03_0055,simpleFoam+thermalEnergyFoam,21120,0.00043620065,1.1189842e-07,0.0011829172,7.5841785e-06,6.6304404e-06,9.7495452e-10,false,15000,500,true,0.0021782836174242893,0.014829999999960819,1.0,,true,0.4543147276255013,0.26269436517745703,1.7294422258300044,9.73933947713265e-07,,false,293.1496,327.0354027315341,586.00993,raw T_max_K 586.01 above allowed 493.15,416.142,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract; raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0056,ood_test,openfoam_cases/ood_test_pbf03_0056,simpleFoam+thermalEnergyFoam,24144,2.0144979e-07,6.756918e-09,9.9939095e-07,7.3155629e-08,2.6561267e-06,5.3107927e-10,true,4612,500,true,0.0004849283465871452,0.012639999999976226,1.0,,true,0.33457354469146594,0.21212490869880596,1.577247795856561,7.958176013156004e-09,,false,293.14998,336.95659471545724,545.22351,raw T_max_K 545.224 above allowed 493.15,108.815,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0057,ood_test,openfoam_cases/ood_test_pbf03_0057,simpleFoam+thermalEnergyFoam,33600,3.338406e-07,6.4482964e-09,9.9995912e-07,4.7334053e-08,2.6487104e-06,6.8186246e-10,true,2283,500,true,0.0018881163690476165,0.049710000000004584,1.0,,true,0.8605557012684244,0.6187375995555892,1.3908249666522967,1.5196484296516918e-08,,false,293.14998,542.3417617491071,1183.5622,raw T_max_K 1183.56 above allowed 493.15,80.534,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0058,ood_test,openfoam_cases/ood_test_pbf03_0058,simpleFoam+thermalEnergyFoam,14304,6.5369417e-07,6.5999547e-09,9.9857809e-07,7.8071608e-08,9.655523e-07,5.2777821e-10,true,5772,143,true,9.030760626399875e-05,0.0021499999999718966,1.0,,true,0.410637092009722,0.3653573046911113,1.1239328918218623,6.539956001916871e-09,,true,293.14999,300.05951008878634,409.77148,,93.670,true,false,,OpenFOAM-13
ood_test_pbf03_0059,ood_test,openfoam_cases/ood_test_pbf03_0059,simpleFoam+thermalEnergyFoam,16614,7.2442297e-07,6.6666507e-09,9.9998201e-07,7.1572177e-08,6.3996408e-07,9.3385753e-10,true,3271,5,true,4.059588299022245e-05,0.00032000000004472895,1.0,,true,0.46126112940072517,0.4613213096607298,0.999869548059575,1.2196405311248929e-09,,true,293.14998,303.15577111773206,371.18483,,57.952,true,false,,OpenFOAM-13
ood_test_pbf03_0060,ood_test,openfoam_cases/ood_test_pbf03_0060,simpleFoam+thermalEnergyFoam,25560,9.485458e-07,1.4653864e-09,9.967437e-07,7.6080996e-08,6.760897e-07,3.4550281e-10,true,1924,5,true,0.00011220383411573927,0.0004200000000196269,1.0,,true,1.5573857366119341,1.5577494821248892,0.9997664929328309,1.306391044504618e-08,,false,293.15007,372.0326475344288,572.84379,raw T_max_K 572.844 above allowed 493.15,38.896,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0061,ood_test,openfoam_cases/ood_test_pbf03_0061,simpleFoam+thermalEnergyFoam,23340,9.9838313e-07,8.2099051e-09,7.7994589e-07,2.1754011e-08,5.3066246e-07,8.57584e-10,true,1751,5,true,0.00019719408740329433,0.0010300000000142973,1.0,,true,1.712006429112705,1.7323790362538571,0.9882400983186646,5.019487043590421e-08,,false,293.14997,375.02315278577544,671.52265,raw T_max_K 671.523 above allowed 493.15,31.555,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0062,ood_test,openfoam_cases/ood_test_pbf03_0062,simpleFoam+thermalEnergyFoam,30160,2.045804e-07,3.5327674e-09,9.98834e-07,7.3811954e-08,9.3108709e-06,8.3354288e-10,true,2957,500,true,0.001715333554376647,0.034609999999986485,1.0,,true,0.3958607531989742,0.22057455595270065,1.7946800413546402,5.856974541646124e-09,,false,293.14999,355.07221653813,579.80301,raw T_max_K 579.803 above allowed 493.15,153.496,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0063,ood_test,openfoam_cases/ood_test_pbf03_0063,simpleFoam+thermalEnergyFoam,21480,0.00022371249,5.8893014e-08,0.00045218081,4.4744412e-06,5.731289e-06,3.0038689e-10,false,15000,500,true,0.0006588999068900874,0.01530999999999949,1.0,,true,0.35339979956427214,0.2062324023686697,1.7135997811465138,9.855132866645423e-07,,true,293.149,313.0416407430168,450.66568,,411.750,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
ood_test_pbf03_0064,ood_test,openfoam_cases/ood_test_pbf03_0064,simpleFoam+thermalEnergyFoam,29856,8.8586928e-07,3.8005533e-09,9.929653e-07,8.8474391e-08,9.8770785e-07,9.0601634e-10,true,4020,222,true,0.0003792597802786874,0.012769999999989068,1.0,,true,0.8086018859233377,0.6028160285170351,1.3413742297339848,2.953662472897577e-08,,false,293.14999,423.92443871918545,795.15704,raw T_max_K 795.157 above allowed 493.15,163.817,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0065,ood_test,openfoam_cases/ood_test_pbf03_0065,simpleFoam+thermalEnergyFoam,24024,9.9968711e-07,3.6239684e-09,7.7268192e-07,6.8609418e-08,2.2723971e-07,9.2273325e-10,true,3502,5,true,0.0001638919413918967,0.0010900000000901855,1.0,,true,0.5359158160532616,0.5361066500009711,0.9996440373427391,2.353197087133877e-08,,false,293.14997,361.06413099442227,588.89092,raw T_max_K 588.891 above allowed 493.15,115.178,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0066,ood_test,openfoam_cases/ood_test_pbf03_0066,simpleFoam+thermalEnergyFoam,31704,3.4253116e-07,7.5225842e-09,9.9965235e-07,9.3522481e-08,1.2123693e-06,7.9497497e-10,true,2337,500,true,0.0002384336361342617,0.0061099999999782995,1.0,,true,0.3305927026827362,0.2696889216903593,1.2258297471421649,2.1628180668696928e-08,,false,293.14998,382.3413185216377,640.19855,raw T_max_K 640.199 above allowed 493.15,100.593,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0067,ood_test,openfoam_cases/ood_test_pbf03_0067,simpleFoam+thermalEnergyFoam,32232,2.8401597e-07,5.7295503e-09,9.9925902e-07,9.9437306e-08,2.9059659e-06,3.7557297e-10,true,2439,500,true,0.0014842293373045698,0.0393399999999815,1.0,,true,0.6801210513601745,0.4880169094698531,1.3936423885373352,2.08208980169311e-08,,false,293.14999,470.4953530342517,949.02385,raw T_max_K 949.024 above allowed 493.15,127.046,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_test_pbf03_0068,ood_test,openfoam_cases/ood_test_pbf03_0068,simpleFoam+thermalEnergyFoam,15282,9.9912994e-07,6.9857855e-09,8.0423441e-07,6.8228064e-08,7.3357955e-07,6.2366003e-10,true,4441,5,true,7.21279937180068e-05,0.0006600000000389628,1.0,,true,1.4827329496005177,1.482950634874539,0.9998532080105016,9.857669765404524e-09,,true,293.14999,317.3735667033111,474.78183,,101.824,true,false,,OpenFOAM-13
ood_test_pbf03_0069,ood_test,openfoam_cases/ood_test_pbf03_0069,simpleFoam+thermalEnergyFoam,14712,9.9881349e-07,4.1742195e-09,7.5173291e-07,5.6153173e-08,1.8614892e-07,7.7652451e-10,true,3375,5,true,2.80865959759807e-05,0.0004999999999881766,1.0,,true,0.18932190405837446,0.1893543336064654,0.999828736171635,1.351772999524985e-08,,true,293.14998,299.72953247960845,376.86821,,69.684,true,false,,OpenFOAM-13
